1254386420	1558	1567	3B	3B
1254386420	1560	1570	3B	3B
1254386420	1567	1574	3B	3B
1254386420	1632	1818	4B	4B
1254386420	1632	1866	4B	4B
1254386420	1673	1698	1B	1B
1254386420	1819	1836	4B	4B
1254386420	1819	1866	4B	4B
1254386440	1558	1567	3B	3B
1254386440	1567	1574	3B	3B
1254386440	1632	1818	4B	4B
1254386440	1632	1866	4B	4B
1254386440	1673	1698	1B	1B
1254386440	1741	1820	3A	3A
1254386440	1809	1822	3A	3A
1254386440	1819	1836	4B	4B
1254386460	1558	1564	3B	3B
1254386460	1558	1567	3B	3B
1254386460	1560	1570	3B	3B
1254386460	1564	1567	3B	3B
1254386460	1564	1574	3B	3B
1254386460	1567	1574	3B	3B
1254386460	1632	1866	4B	4B
1254386460	1673	1698	1B	1B
1254386460	1741	1820	3A	3A
1254386460	1768	1783	1A	1A
1254386460	1802	1805	4B	4B
1254386460	1802	1831	4B	4B
1254386480	1503	1545	4A	4A
1254386480	1558	1564	3B	3B
1254386480	1558	1567	3B	3B
1254386480	1564	1567	3B	3B
1254386480	1564	1574	3B	3B
1254386480	1567	1574	3B	3B
1254386480	1632	1818	4B	4B
1254386480	1632	1819	4B	4B
1254386480	1632	1866	4B	4B
1254386480	1673	1698	1B	1B
1254386480	1757	1760	1A	1A
1254386480	1802	1805	4B	4B
1254386500	1459	1516	5A	5A
1254386500	1558	1567	3B	3B
1254386500	1567	1574	3B	3B
1254386500	1617	1641	2A	2A
1254386500	1632	1866	4B	4B
1254386500	1673	1698	1B	1B
1254386500	1757	1761	1A	1A
1254386500	1809	1822	3A	3A
1254386520	1452	1498	5A	5A
1254386520	1452	1520	5A	5A
1254386520	1468	1520	5A	5A
1254386520	1498	1520	5A	5A
1254386520	1502	1522	5A	5A
1254386520	1503	1539	4A	4A
1254386520	1617	1641	2A	2A
1254386520	1643	1648	2A	2A
1254386520	1673	1698	1B	1B
1254386520	1752	1778	1A	1A
1254386520	1761	1783	1A	1A
1254386520	1766	1770	1A	1A
1254386520	1767	1787	1A	1A
1254386520	1774	1778	1A	1A
1254386540	1452	1477	5A	5A
1254386540	1452	1483	5A	5A
1254386540	1452	1498	5A	5A
1254386540	1457	1468	5A	5A
1254386540	1457	1502	5A	5A
1254386540	1459	1483	5A	5A
1254386540	1459	1498	5A	5A
1254386540	1459	1520	5A	5A
1254386540	1468	1520	5A	5A
1254386540	1477	1498	5A	5A
1254386540	1479	1502	5A	5A
1254386540	1503	1539	4A	4A
1254386540	1558	1567	3B	3B
1254386540	1567	1574	3B	3B
1254386540	1606	1616	2A	2A
1254386540	1613	1628	2A	2A
1254386540	1617	1641	2A	2A
1254386540	1643	1648	2A	2A
1254386540	1673	1698	1B	1B
1254386540	1723	1809	3A	3A
1254386540	1723	1822	3A	3A
1254386540	1757	1783	1A	1A
1254386540	1757	1792	1A	1A
1254386540	1767	1787	1A	1A
1254386540	1809	1822	3A	3A
1254386560	1451	1493	5A	5A
1254386560	1451	1495	5A	5A
1254386560	1452	1458	5A	5A
1254386560	1452	1477	5A	5A
1254386560	1452	1498	5A	5A
1254386560	1452	1520	5A	5A
1254386560	1458	1461	5A	5A
1254386560	1458	1477	5A	5A
1254386560	1459	1483	5A	5A
1254386560	1459	1498	5A	5A
1254386560	1461	1493	5A	5A
1254386560	1461	1495	5A	5A
1254386560	1477	1520	5A	5A
1254386560	1483	1498	5A	5A
1254386560	1483	1520	5A	5A
1254386560	1493	1495	5A	5A
1254386560	1498	1520	5A	5A
1254386560	1503	1539	4A	4A
1254386560	1560	1570	3B	3B
1254386560	1606	1616	2A	2A
